Country,Page Name,Ad ID / Details,Image URL,Landing Page Link,Full Text
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
Japan,Meta広告ライブラリ,ライブラリID: 1095495669639015,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.35426-6/812427173_1437917174941234_5240042657271038198_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=RiyD8sEQ6ykQ7kNvwGtgV5O&_nc_oc=Adrr6o0AZMZZkX4lYrEgeuh4UhlTLaIxmecJUT-vWwKKDAoOtObhBCnzrTlhB7cXmlE&_nc_zt=14&_nc_ht=scontent-sjc3-1.xx&_nc_gid=1e9t8LC0EKgZnn8JQ5UtSQ&_nc_ss=79289&oh=00_AQLo6GHrKDstHGgq3qiMJlS6Z0x5Ebvq1_wRHUqRgUM7cw&oe=6AB077F8,/ads/library/?source=fb-logo,Meta広告ライブラリ / 広告ライブラリ / 広告ライブラリレポート / 広告ライブラリAPI / ブランドコンテンツ / ​ / 日本 / ​ / ​ / ​
